"","external_gene_name","chromosome_name","transcript_biotype"
"17252","Mrpl41","2","protein_coding"
"17253","Slc1a2","2","protein_coding"
"17254","Mybph","1","protein_coding"
"17255","Sec13","6","protein_coding"
"17256","Atp2b2","6","protein_coding"
"17257","Nhlh1","1","protein_coding"
"17258","Mmp16","4","protein_coding"
"17259","Ncstn","1","protein_coding"
"17260","Cfap73","5","protein_coding"
"17261","Rfc1","5","protein_coding"
"17262","Mfsd13b","7","protein_coding"
"17263","Nkx6-2","7","protein_coding"
"17264","Scgb2b24","7","protein_coding"
"17265","Copa","1","protein_coding"
"17266","Scgb1b24","7","protein_coding"
"17267","Slc7a13","4","protein_coding"
"17268","Mettl9","7","protein_coding"
"17269","Atp6v0d2","4","protein_coding"
"17270","Arhgap45","10","protein_coding"
"17271","Ewsr1","11","protein_coding"
"17272","Ttpa","4","protein_coding"
"17273","Dcun1d5","9","protein_coding"
"17274","Scgb2b26","7","protein_coding"
"17275","Mal","2","protein_coding"
"17276","Gm7168","17","protein_coding"
"17277","Scgb2b27","7","protein_coding"
"17278","Gm7356","17","protein_coding"
"17279","Mmp13","9","protein_coding"
"17280","Gm7358","17","protein_coding"
"17281","Dact2","17","protein_coding"
"17282","Igsf6","7","protein_coding"
"17283","Ctsa","2","protein_coding"
"17284","Ggh","4","protein_coding"
"17285","Scgb1b27","7","protein_coding"
"17286","Mmp12","9","protein_coding"
"17287","H2-M9","17","protein_coding"
"17288","Scgb1b30","7","protein_coding"
"17289","Wtip","7","protein_coding"
"17290","Nkain3","4","protein_coding"
"17291","H2-M1","17","protein_coding"
"17292","Pex19","1","protein_coding"
"17293","Ccl21b","4","protein_coding"
"17294","Cfap46","7","protein_coding"
"17295","H2-M10.5","17","protein_coding"
"17296","Gm21953","4","protein_coding"
"17297","Fam205a3","4","protein_coding"
"17298","H2-M10.6","17","protein_coding"
"17299","Gm21586","4","protein_coding"
"17300","Polr1has","17","protein_coding"
"17301","Prdm13","4","protein_coding"
"17302","Epcam","17","protein_coding"
"17303","Dcaf8","1","protein_coding"
"17304","Fam205a2","4","protein_coding"
"17305","Gm10591","4","protein_coding"
"17306","Msh2","17","protein_coding"
"17307","Ccnc","4","protein_coding"
"17308","Hoxa13","6","protein_coding"
"17309","Lrguk","6","protein_coding"
"17310","Scpep1","11","protein_coding"
"17311","Pltp","2","protein_coding"
"17312","Elobl","11","protein_coding"
"17313","Mmp1b","9","protein_coding"
"17314","Tubgcp5","7","protein_coding"
"17315","Polr2e","10","protein_coding"
"17316","Coil","11","protein_coding"
"17317","Kcnk12","17","protein_coding"
"17318","Msh6","17","protein_coding"
"17319","Mmp3","9","protein_coding"
"17320","Klb","5","protein_coding"
"17321","Pea15a","1","protein_coding"
"17322","Rhbdd3","11","protein_coding"
"17323","Slc35b4","6","protein_coding"
"17324","Prkg2","5","protein_coding"
"17325","Slc8a1","17","protein_coding"
"17326","Vstm5","9","protein_coding"
"17327","Gpx4","10","protein_coding"
"17328","Med17","9","protein_coding"
"17329","Casq1","1","protein_coding"
"17330","Unc13b","4","protein_coding"
"17331","4931406C07Rik","9","protein_coding"
"17332","Ptprs","17","protein_coding"
"17333","Vangl2","1","protein_coding"
"17334","Nckap1","2","protein_coding"
"17335","Sbno2","10","protein_coding"
"17336","Akr1b3","6","protein_coding"
"17337","Rasal1","5","protein_coding"
"17338","Taf1d","9","protein_coding"
"17339","Trim25","11","protein_coding"
"17340","Il23r","6","protein_coding"
"17341","Otoa","7","protein_coding"
"17342","Dgke","11","protein_coding"
"17343","Dtx1","5","protein_coding"
"17344","Tacstd2","6","protein_coding"
"17345","Ing4","6","protein_coding"
"17346","Emid1","11","protein_coding"
"17347","Rpl9","5","protein_coding"
"17348","Cep295","9","protein_coding"
"17349","Stk11","10","protein_coding"
"17350","Hs3st2","7","protein_coding"
"17351","Uba2","7","protein_coding"
"17352","Acrbp","6","protein_coding"
"17353","Lias","5","protein_coding"
"17354","Gm525","11","protein_coding"
"17355","Pcif1","2","protein_coding"
"17356","Abca8a","11","protein_coding"
"17357","Lpar5","6","protein_coding"
"17358","Ugdh","5","protein_coding"
"17359","Clec2h","6","protein_coding"
"17360","Usp31","7","protein_coding"
"17361","Cbarp","10","protein_coding"
"17362","Dusp19","2","protein_coding"
"17363","Gm43552","5","protein_coding"
"17364","Klrb1","6","protein_coding"
"17365","Pdcd2l","7","protein_coding"
"17366","Rasgef1b","5","protein_coding"
"17367","Klrb1a","6","protein_coding"
"17368","Zfp335","2","protein_coding"
"17369","Scnn1g","7","protein_coding"
"17370","Tgfbr2","9","protein_coding"
"17371","Atp5d","10","protein_coding"
"17372","Scnn1b","7","protein_coding"
"17373","Gprc5a","6","protein_coding"
"17374","Midn","10","protein_coding"
"17375","Gprc5d","6","protein_coding"
"17376","Kri1","9","protein_coding"
"17377","Znrf4","17","protein_coding"
"17378","Hebp1","6","protein_coding"
"17379","Tincr","17","protein_coding"
"17380","Cog7","7","protein_coding"
"17381","Safb2","17","protein_coding"
"17382","Nup35","2","protein_coding"
"17383","Fam234b","6","protein_coding"
"17384","Cirbp","10","protein_coding"
"17385","Cdkn2d","9","protein_coding"
"17386","Nog","11","protein_coding"
"17387","Mink1","11","protein_coding"
"17388","Gpi1","7","protein_coding"
"17389","Ap1m2","9","protein_coding"
"17390","Golga2","2","protein_coding"
"17391","Smim14","5","protein_coding"
"17392","Atp8b5","4","protein_coding"
"17393","Fam174c","10","protein_coding"
"17394","Gsg1","6","protein_coding"
"17395","Efna2","10","protein_coding"
"17396","Dcbld1","10","protein_coding"
"17397","Safb","17","protein_coding"
"17398","Vamp9","5","protein_coding"
"17399","Slc44a2","9","protein_coding"
"17400","Ptpn7","1","protein_coding"
"17401","Oas1f","5","protein_coding"
"17402","Gopc","10","protein_coding"
"17403","Gm56924","6","protein_coding"
"17404","Pbp2","6","protein_coding"
"17405","Emp1","6","protein_coding"
"17406","Oas1h","5","protein_coding"
"17407","Oas1g","5","protein_coding"
"17408","Arl8a","1","protein_coding"
"17409","Rusc2","4","protein_coding"
"17410","Klrb1c","6","protein_coding"
"17411","Nepn","10","protein_coding"
"17412","Ube2k","5","protein_coding"
"17413","Gpr37l1","1","protein_coding"
"17414","Nus1","10","protein_coding"
"17415","Micos13","17","protein_coding"
"17416","Slc9a2","1","protein_coding"
"17417","Rpl36","17","protein_coding"
"17418","Ranbp2","10","protein_coding"
"17419","Lonp1","17","protein_coding"
"17420","Gga2","7","protein_coding"
"17421","Gm44511","6","protein_coding"
"17422","Klrb1b","6","protein_coding"
"17423","Mlph","1","protein_coding"
"17424","Catsperd","17","protein_coding"
"17425","Oas1a","5","protein_coding"
"17426","Ilf3","9","protein_coding"
"17427","Ccdc138","10","protein_coding"
"17428","Prlh","1","protein_coding"
"17429","BC035044","6","protein_coding"
"17430","Rab17","1","protein_coding"
"17431","Oas1d","5","protein_coding"
"17432","Clec2i","6","protein_coding"
"17433","Edar","10","protein_coding"
"17434","Phf3","1","protein_coding"
"17435","Ranbp3","17","protein_coding"
"17436","Pds5a","5","protein_coding"
"17437","Ears2","7","protein_coding"
"17438","Or6c200-ps1","10","protein_coding"
"17439","Or6c8","10","protein_coding"
"17440","Or6c38","10","protein_coding"
"17441","Or6c2b","10","protein_coding"
"17442","Or6c201","10","protein_coding"
"17443","Fam166b","4","protein_coding"
"17444","Or6c202","10","protein_coding"
"17445","Or6c203","10","protein_coding"
"17446","Or6c204","10","protein_coding"
"17447","Or6c63-ps1","10","protein_coding"
"17448","Garre1","7","protein_coding"
"17449","Hbs1l","10","protein_coding"
"17450","Ptp4a1","1","protein_coding"
"17451","Vmac","17","protein_coding"
"17452","Tesk1","4","protein_coding"
"17453","Ndufa11","17","protein_coding"
"17454","Gm5698","1","protein_coding"
"17455","Zfp804a","2","protein_coding"
"17456","Nrtn","17","protein_coding"
"17457","Lgsn","1","protein_coding"
"17458","Dus3l","17","protein_coding"
"17459","Pnpla7","2","protein_coding"
"17460","Dnaaf6","1","protein_coding"
"17461","Alyref2","1","protein_coding"
"17462","Ubfd1","7","protein_coding"
"17463","Cd72","4","protein_coding"
"17464","Rph3a","5","protein_coding"
"17465","Itln1","1","protein_coding"
"17466","Prr22","17","protein_coding"
"17467","Rfx2","17","protein_coding"
"17468","Ndufab1","7","protein_coding"
"17469","Cd244a","1","protein_coding"
"17470","Aldh8a1","10","protein_coding"
"17471","Lsm14a","7","protein_coding"
"17472","1700020N01Rik","10","protein_coding"
"17473","Ly9","1","protein_coding"
"17474","Hnrnpd","5","protein_coding"
"17475","Egr2","10","protein_coding"
"17476","Qtrt1","9","protein_coding"
"17477","Sit1","4","protein_coding"
"17478","Kctd15","7","protein_coding"
"17479","Ado","10","protein_coding"
"17480","Ptprb","10","protein_coding"
"17481","Ankfn1","11","protein_coding"
"17482","Ccdc107","4","protein_coding"
"17483","Dnm2","9","protein_coding"
"17484","4931428L18Rik","1","protein_coding"
"17485","Xntrpc","7","protein_coding"
"17486","Arhgef39","4","protein_coding"
"17487","Abca9","11","protein_coding"
"17488","Gm6489","1","protein_coding"
"17489","Btg2","1","protein_coding"
"17490","Nuak2","1","protein_coding"
"17491","Mfsd9","1","protein_coding"
"17492","Golt1a","1","protein_coding"
"17493","Kiss1","1","protein_coding"
"17494","Irf6","1","protein_coding"
"17495","Kcnmb4","10","protein_coding"
"17496","Car9","4","protein_coding"
"17497","Ascl5","1","protein_coding"
"17498","Cacna1s","1","protein_coding"
"17499","Chrne","11","protein_coding"
"17500","Hnrnpdl","5","protein_coding"
"17501","Cnot2","10","protein_coding"
"17502","Pctp","11","protein_coding"
"17503","Tmem100","11","protein_coding"
"17504","Mmp9","2","protein_coding"
"17505","Chst8","7","protein_coding"
"17506","4930544D05Rik","11","protein_coding"
"17507","Tpm2","4","protein_coding"
"17508","Trpc2","7","protein_coding"
"17509","Smim36","11","protein_coding"
"17510","Ptpn11","5","protein_coding"
"17511","Gp1ba","11","protein_coding"
"17512","Mmd","11","protein_coding"
"17513","Fsip2","2","protein_coding"
"17514","Palb2","7","protein_coding"
"17515","Slc25a11","11","protein_coding"
"17516","Zc3h15","2","protein_coding"
"17517","Tln1","4","protein_coding"
"17518","Hlf","11","protein_coding"
"17519","Abca6","11","protein_coding"
"17520","Itgav","2","protein_coding"
"17521","Slc5a6","5","protein_coding"
"17522","Pepd","7","protein_coding"
"17523","Rnf167","11","protein_coding"
"17524","Tmed1","9","protein_coding"
"17525","Yipf2","9","protein_coding"
"17526","Camsap2","1","protein_coding"
"17527","Fam171b","2","protein_coding"
"17528","Cebpg","7","protein_coding"
"17529","Pfn1","11","protein_coding"
"17530","Creb3","4","protein_coding"
"17531","Art5","7","protein_coding"
"17532","Myrfl","10","protein_coding"
"17533","Zswim2","2","protein_coding"
"17534","Stxbp4","11","protein_coding"
"17535","Timm29","9","protein_coding"
"17536","Smarca4","9","protein_coding"
"17537","Gba2","4","protein_coding"
"17538","Enoph1","5","protein_coding"
"17539","Gm13698","2","protein_coding"
"17540","Cebpa","7","protein_coding"
"17541","Slc12a5","2","protein_coding"
"17542","Dctn5","7","protein_coding"
"17543","Inava","1","protein_coding"
"17544","Rpl6","5","protein_coding"
"17545","Art1","7","protein_coding"
"17546","Cox11","11","protein_coding"
"17547","Mrps24","11","protein_coding"
"17548","Plk1","7","protein_coding"
"17549","Lemd1","1","protein_coding"
"17550","Tmem150c","5","protein_coding"
"17551","Msmp","4","protein_coding"
"17552","Abca5","11","protein_coding"
"17553","Chrna10","7","protein_coding"
"17554","Npr2","4","protein_coding"
"17555","Gm47995","1","protein_coding"
"17556","3110040M04Rik","1","protein_coding"
"17557","Gm47996","1","protein_coding"
"17558","Cyfip1","7","protein_coding"
"17559","Hdlbp","1","protein_coding"
"17560","Atraid","5","protein_coding"
"17561","Rbm47","5","protein_coding"
"17562","Eno3","11","protein_coding"
"17563","Gm13693","2","protein_coding"
"17564","Ncoa5","2","protein_coding"
"17565","Spag8","4","protein_coding"
"17566","Ldlr","9","protein_coding"
"17567","Hint2","4","protein_coding"
"17568","Gm13695","2","protein_coding"
"17569","Gm13696","2","protein_coding"
"17570","Zc3h8","2","protein_coding"
"17571","Septin2","1","protein_coding"
"17572","Fam221b","4","protein_coding"
"17573","Hectd4","5","protein_coding"
"17574","Urgcp","11","protein_coding"
"17575","Zc3h6","2","protein_coding"
"17576","Tmem8b","4","protein_coding"
"17577","Spc24","9","protein_coding"
"17578","Cd40","2","protein_coding"
"17579","Kank2","9","protein_coding"
"17580","Spag7","11","protein_coding"
"17581","Clec2m","6","protein_coding"
"17582","Or13e8","4","protein_coding"
"17583","Or13j1","4","protein_coding"
"17584","Map2k6","11","protein_coding"
"17585","AB124611","9","protein_coding"
"17586","Hrct1","4","protein_coding"
"17587","Clec12a","6","protein_coding"
"17588","Spaar","4","protein_coding"
"17589","Reck","4","protein_coding"
"17590","Clec12b","6","protein_coding"
"17591","Gadl1","9","protein_coding"
"17592","Trafd1","5","protein_coding"
"17593","Clec1b","6","protein_coding"
"17594","1700019A02Rik","1","protein_coding"
"17595","Tom1l1","11","protein_coding"
"17596","Pms1","1","protein_coding"
"17597","Vinac1","2","protein_coding"
"17598","Clec9a","6","protein_coding"
"17599","1700025C18Rik","2","protein_coding"
"17600","Gm13694","2","protein_coding"
"17601","Rab39","9","protein_coding"
"17602","Ttl","2","protein_coding"
"17603","Glipr2","4","protein_coding"
"17604","Cul5","9","protein_coding"
"17605","Ccin","4","protein_coding"
"17606","Cdh22","2","protein_coding"
"17607","Clta","4","protein_coding"
"17608","Igsf9b","9","protein_coding"
"17609","Clec1a","6","protein_coding"
"17610","Naa25","5","protein_coding"
"17611","Ormdl1","1","protein_coding"
"17612","Gm28778","1","protein_coding"
"17613","Gm13697","2","protein_coding"
"17614","Osgepl1","1","protein_coding"
"17615","Polr1b","2","protein_coding"
"17616","Clec7a","6","protein_coding"
"17617","Spata19","9","protein_coding"
"17618","Slc7a10","7","protein_coding"
"17619","Cfap92","6","protein_coding"
"17620","Kcnj16","11","protein_coding"
"17621","Gm13691","2","protein_coding"
"17622","Chchd5","2","protein_coding"
"17623","Efcc1","6","protein_coding"
"17624","Cyp1a2","9","protein_coding"
"17625","Kcnj2","11","protein_coding"
"17626","Asnsd1","1","protein_coding"
"17627","Gne","4","protein_coding"
"17628","Lrp3","7","protein_coding"
"17629","Cyp1a1","9","protein_coding"
"17630","Kif2b","11","protein_coding"
"17631","Cd44","2","protein_coding"
"17632","Gp9","6","protein_coding"
"17633","Sox9","11","protein_coding"
"17634","Rab43","6","protein_coding"
"17635","Edc3","9","protein_coding"
"17636","Car10","11","protein_coding"
"17637","Gm50478","1","protein_coding"
"17638","Wdr88","7","protein_coding"
"17639","Ern2","7","protein_coding"
"17640","Akr1cl","1","protein_coding"
"17641","Isy1","6","protein_coding"
"17642","Clk3","9","protein_coding"
"17643","Dbnl","11","protein_coding"
"17644","Cryge","1","protein_coding"
"17645","Chp2","7","protein_coding"
"17646","Crygd","1","protein_coding"
"17647","Crygc","1","protein_coding"
"17648","Cad","5","protein_coding"
"17649","Nipa2","7","protein_coding"
"17650","Crygb","1","protein_coding"
"17651","Cryga","1","protein_coding"
"17652","Cnbp","6","protein_coding"
"17653","Rnf38","4","protein_coding"
"17654","D630023F18Rik","1","protein_coding"
"17655","Idh1","1","protein_coding"
"17656","Nipa1","7","protein_coding"
"17657","Gpatch1","7","protein_coding"
"17658","Pikfyve","1","protein_coding"
"17659","Copg1","6","protein_coding"
"17660","Prkcb","7","protein_coding"
"17661","Melk","4","protein_coding"
"17662","Pgam2","11","protein_coding"
"17663","Polm","11","protein_coding"
"17664","Slc39a11","11","protein_coding"
"17665","Pax5","4","protein_coding"
"17666","Rhpn2","7","protein_coding"
"17667","Adam23","1","protein_coding"
"17668","Hmces","6","protein_coding"
"17669","Cacng3","7","protein_coding"
"17670","Rab7","6","protein_coding"
"17671","Faap24","7","protein_coding"
"17672","Slc30a3","5","protein_coding"
"17673","Sstr2","11","protein_coding"
"17674","Aebp1","11","protein_coding"
"17675","Cep89","7","protein_coding"
"17676","Zcchc7","4","protein_coding"
"17677","Dnajc5g","5","protein_coding"
"17678","Trim54","5","protein_coding"
"17679","Grhpr","4","protein_coding"
"17680","Rbbp6","7","protein_coding"
"17681","Rpn1","6","protein_coding"
"17682","Cog1","11","protein_coding"
"17683","Ucn","5","protein_coding"
"17684","Slc20a1","2","protein_coding"
"17685","Mpv17","5","protein_coding"
"17686","H1f10","6","protein_coding"
"17687","Zbtb5","4","protein_coding"
"17688","Slc6a1","6","protein_coding"
"17689","Nicn1","9","protein_coding"
"17690","Nup98","7","protein_coding"
"17691","Polr1e","4","protein_coding"
"17692","Pdhx","2","protein_coding"
"17693","Amt","9","protein_coding"
"17694","Tcta","9","protein_coding"
"17695","Rhoa","9","protein_coding"
"17696","Gm39653","1","protein_coding"
"17697","Dytn","1","protein_coding"
"17698","Pold2","11","protein_coding"
"17699","Apip","2","protein_coding"
"17700","Mdh1b","1","protein_coding"
"17701","Gm29609","5","protein_coding"
"17702","Gpx1","9","protein_coding"
"17703","Ckap2l","2","protein_coding"
"17704","Gtf3c2","5","protein_coding"
"17705","Usp4","9","protein_coding"
"17706","Fastkd2","1","protein_coding"
"17707","Fam104a","11","protein_coding"
"17708","Fbxo10","4","protein_coding"
"17709","D11Wsu47e","11","protein_coding"
"17710","Il1a","2","protein_coding"
